id	descricao	unidade medida	familia	comprimento	largura	altura	peso
19583	a	N	TR	0	0	0	1
19584	a	N	TR	0	0	0	1
19585	a	N	TR	0	0	0	1
19586	a	N	TR	0	0	0	1
19587	a	N	TR	0	0	0	1
19588	a	N	TR	0	0	0	1
19589	a	N	XX	0	0	0	1
19590	a	N	TR	0	0	0	1
19591	a	N	TR	0	0	0	1
19592	a	N	TR	0	0	0	1
19593	a	N	TR	0	0	0	1
19594	a	N	TR	0	0	0	1
19595	a	N	TR	0	0	0	1
19596	a	N	TR	0	0	0	1
19597	a	N	TR	0	0	0	1
19598	a	N	TR	0	0	0	1
19599	a	N	TR	0	0	0	1
19600	a	N	TR	0	0	0	1
19601	a	N	TR	0	0	0	1
19602	a	N	TR	0	0	0	1
19603	a	N	TR	0	0	0	1
19604	a	N	TR	0	0	0	1
19605	a	N	TR	0	0	0	1
19606	a	N	TR	0	0	0	1
19607	a	N	TR	0	0	0	1
19608	a	N	XX	120	110	120	30
19609	a	N	XX	0	0	0	1
19610	a	N	TR	0	0	0	1
19611	a	N	XX	0	0	0	1
19612	a	N	XX	0	0	0	1
19613	a	N	TR	0	0	0	1
19614	a	N	TR	0	0	0	1
19615	a	N	TR	0	0	0	1
19616	a	N	TR	0	0	0	1
19617	a	N	TR	0	0	0	1
19618	a	N	TR	0	0	0	1
19619	a	N	TR	0	0	0	1
19620	a	N	TR	0	0	0	1
19621	a	N	TR	0	0	0	1
19622	a	N	TR	0	0	0	1
19623	a	N	TR	0	0	0	1
19624	a	N	TR	0	0	0	1
19625	a	N	TR	0	0	0	1
19626	a	N	TR	0	0	0	1
19627	a	N	TR	0	0	0	1
19628	a	N	TR	0	0	0	1
19629	a	N	TR	0	0	0	1
19630	a	N	XX	0	0	0	1
19631	a	N	TR	0	0	0	1
19632	a	N	TR	0	0	0	1
19633	a	N	TR	0	0	0	1
19634	a	N	TR	0	0	0	1
19635	a	KG	TR	0	0	0	1
19636	a	N	TR	0	0	0	1
19637	a	N	TR	0	0	0	1
19638	a	N	TR	0	0	0	1
19639	a	N	TR	0	0	0	1
19640	a	N	TR	0	0	0	1
19641	a	N	TR	0	0	0	1
19642	a	N	TR	0	0	0	1
19643	a	N	XX	0	0	0	1
19644	a	N	TR	0	0	0	1
19645	a	N	TR	0	0	0	1
19646	a	N	TR	0	0	0	1
19647	a	N	TR	0	0	0	1
19648	a	N	XX	0	0	0	1
19649	a	N	XX	0	0	0	0
19650	a	N	XX	0	0	0	0
19651	a	N	TR	0	0	0	1
19652	a	N	TR	0	0	0	1
19653	a	N	TR	0	0	0	1
19654	a	N	TR	0	0	0	1
19655	a	N	XX	0	0	0	1
19656	a	N	XX	0	0	0	285
19657	a	N	TR	0	0	0	1
19658	a	N	TR	0	0	0	1
19659	a	N	TR	0	0	0	1
19660	a	N	TR	0	0	0	1
19661	a	N	TR	0	0	0	1
19662	a	N	TR	0	0	0	1
19663	a	N	TR	0	0	0	1
19664	a	N	TR	0	0	0	1
19665	a	N	TR	0	0	0	1
19666	a	N	TR	0	0	0	1
19667	a	N	TR	0	0	0	1
19668	a	N	XX	0	0	0	43
19669	a	N	TR	0	0	0	1
19670	a	N	TR	0	0	0	1
19671	a	N	XX	0	0	0	1
19672	a	N	XX	0	0	0	2201
19673	a	N	XX	0	0	0	2304
19674	a	N	XX	0	0	0	2544
19675	a	N	XX	0	0	0	1
19676	a	N	XX	0	0	0	1
19677	a	N	TR	0	0	0	1
19678	a	N	XX	0	0	0	1
19679	a	N	TR	0	0	0	1
19680	a	N	TR	0	0	0	1
19681	a	N	TR	0	0	0	1
19682	a	N	TR	0	0	0	1
19683	a	N	TR	0	0	0	1
19684	a	N	XX	0	0	0	0
19685	a	N	TR	0	0	0	1
19686	a	N	TR	0	0	0	1
19687	a	N	XX	0	0	0	425
19688	a	N	TR	0	0	0	1
19689	a	N	TR	0	0	0	1
19690	a	N	TR	0	0	0	1
19691	a	N	TR	0	0	0	1
19692	a	N	TR	0	0	0	1
19693	a	N	TR	0	0	0	1
19694	a	N	TR	0	0	0	1
19695	a	N	TR	0	0	0	1
19696	a	N	TR	0	0	0	1
19697	a	N	TR	0	0	0	1
19698	a	N	TR	0	0	0	1
19699	a	N	TR	0	0	0	1
19700	a	N	TR	0	0	0	1
19701	a	N	TR	0	0	0	1
19702	a	N	TR	0	0	0	1
19703	a	N	TR	0	0	0	1
19704	a	N	TR	0	0	0	1
19705	a	N	TR	0	0	0	1
19706	a	N	TR	0	0	0	1
19707	a	N	TR	0	0	0	1
19708	a	N	TR	0	0	0	1
19709	a	N	TR	0	0	0	1
19710	a	N	TR	0	0	0	1
19711	a	N	TR	0	0	0	1
19712	a	N	TR	0	0	0	1
19713	a	N	TR	0	0	0	1
19714	a	N	TR	0	0	0	1
19715	a	N	TR	0	0	0	1
19716	a	N	TR	0	0	0	1
19717	a	N	TR	0	0	0	1
19718	a	N	TR	0	0	0	1
19719	a	N	XX	0	0	0	1
19720	a	N	TR	0	0	0	1
19721	a	N	TR	0	0	0	1
19722	a	N	TR	0	0	0	1
19723	a	N	TR	0	0	0	1
19724	a	N	TR	0	0	0	1
19725	a	N	TR	0	0	0	1
19726	a	N	TR	0	0	0	1
19727	a	N	TR	0	0	0	1
19728	a	N	XX	0	0	0	0
19729	a	N	XX	0	0	0	-1
19730	a	N	XX	0	0	0	0
19731	a	N	TR	0	0	0	1
19732	a	N	TR	0	0	0	1
19733	a	N	TR	0	0	0	1
19734	a	N	TR	0	0	0	1
19735	a	N	TR	0	0	0	1
19736	a	N	TR	0	0	0	1
19737	a	N	TR	0	0	0	1
19738	a	N	TR	0	0	0	1
19739	a	N	XX	0	0	0	6000
19740	a	N	XX	0	0	0	5000
19741	a	N	TR	0	0	0	1
19742	a	N	TR	0	0	0	1
19743	a	N	TR	0	0	0	1
19744	a	N	TR	0	0	0	1
19745	a	N	XX	0	0	0	0
19746	a	N	TR	0	0	0	1
19747	a	N	TR	0	0	0	1
19748	a	N	TR	0	0	0	1
19749	a	N	XX	0	0	0	66
19750	a	N	TR	0	0	0	1
19751	a	N	XX	0	0	0	3
19752	a	N	TR	0	0	0	1
19753	a	N	TR	0	0	0	1
19754	a	N	TR	0	0	0	1
19755	a	N	TR	0	0	0	1
19756	a	N	XX	0	0	0	-1
19757	a	N	TR	0	0	0	1
19758	a	N	TR	0	0	0	1
19759	a	N	TR	0	0	0	1
19760	a	N	TR	0	0	0	1
19761	a	N	TR	0	0	0	1
19762	a	N	TR	0	0	0	1
19763	a	N	XX	0	0	0	291667
19764	a	N	TR	0	0	0	1
19765	a	N	XX	0	0	0	150
19766	a	N	TR	0	0	0	1
19767	a	N	XX	0	0	0	3000
19768	a	N	XX	0	0	0	375
19769	a	N	XX	0	0	0	175
19770	a	N	XX	0	0	0	5000
19771	a	N	TR	0	0	0	1
19772	a	N	XX	0	0	0	0
19773	a	N	TR	0	0	0	1
19774	a	N	XX	0	0	0	1
19775	a	N	XX	0	0	0	49
19776	a	N	TR	0	0	0	1
19777	a	N	TR	0	0	0	1
19778	a	N	TR	0	0	0	1
19779	a	N	TR	0	0	0	1
19780	a	N	TR	0	0	0	1
19781	a	N	TR	0	0	0	1
19782	a	N	TR	0	0	0	1
19783	a	N	TR	0	0	0	1
19784	a	N	TR	0	0	0	1
19785	a	N	TR	0	0	0	1
19786	a	N	TR	0	0	0	1
19787	a	N	TR	0	0	0	1
19788	a	N	TR	0	0	0	1
19789	a	N	TR	0	0	0	1
19790	a	N	TR	0	0	0	1
19791	a	N	TR	0	0	0	1
19792	a	N	XX	0	0	0	5000
19793	a	N	XX	0	0	0	5000
19794	a	N	XX	0	0	0	1
19795	a	N	TR	0	0	0	1
19796	a	N	TR	0	0	0	1
19797	a	N	TR	0	0	0	1
19798	a	N	TR	0	0	0	1
19799	a	N	XX	0	0	0	1
19800	a	N	XX	0	0	0	1
19801	a	N	TR	0	0	0	1
19802	a	N	TR	0	0	0	1
19803	a	N	TR	0	0	0	1
19804	a	N	TR	0	0	0	1
19805	a	N	TR	0	0	0	1
19806	a	N	TR	0	0	0	1
19807	a	N	TR	0	0	0	1
19808	a	N	TR	0	0	0	1
19809	a	N	TR	0	0	0	1
19810	a	N	TR	0	0	0	1
19811	a	N	TR	0	0	0	1
19812	a	N	TR	0	0	0	1
19813	a	N	TR	0	0	0	1
19814	a	N	TR	0	0	0	1
19815	a	N	TR	0	0	0	1
19816	a	N	TR	0	0	0	1
19817	a	N	TR	0	0	0	1
19818	a	N	TR	0	0	0	1
19819	a	N	TR	0	0	0	1
19820	a	N	TR	0	0	0	1
19821	a	N	TR	0	0	0	1
19822	a	N	TR	0	0	0	1
19823	a	N	TR	0	0	0	1
19824	a	N	TR	0	0	0	1
19825	a	N	TR	0	0	0	1
19826	a	N	TR	0	0	0	1
19827	a	N	XX	0	0	0	1
19828	a	N	TR	0	0	0	1
19829	a	N	TR	0	0	0	1
19830	a	N	TR	0	0	0	1
19831	a	N	XX	0	0	0	824
19832	a	N	TR	0	0	0	1
19833	a	N	TR	0	0	0	1
19834	a	N	TR	0	0	0	1
19835	a	N	TR	0	0	0	1
19836	a	N	TR	0	0	0	1
19837	a	N	TR	0	0	0	1
19838	a	N	TR	0	0	0	1
19839	a	N	TR	0	0	0	1
19840	a	N	XX	0	0	0	7746
19841	a	N	XX	0	0	0	1
19842	a	N	XX	0	0	0	1
19843	a	N	TR	0	0	0	1
19844	a	N	TR	0	0	0	1
19845	a	N	TR	0	0	0	1
19846	a	N	TR	0	0	0	1
19847	a	N	TR	0	0	0	1
19848	a	N	TR	0	0	0	1
19849	a	N	TR	0	0	0	1
19850	a	N	TR	0	0	0	1
19851	a	N	TR	0	0	0	1
19852	a	N	TR	0	0	0	1
19853	a	N	TR	0	0	0	1
19854	a	N	XX	0	0	0	1
19855	a	N	XX	0	0	0	165
19856	a	N	XX	0	0	0	1
19857	a	N	TR	0	0	0	1
19858	a	N	TR	0	0	0	1
19859	a	N	TR	0	0	0	1
19860	a	N	TR	0	0	0	1
19861	a	N	TR	0	0	0	1
19862	a	N	TR	0	0	0	1
19863	a	N	TR	0	0	0	1
19864	a	N	XX	0	0	0	-1
19865	a	N	TR	0	0	0	1
19866	a	N	TR	0	0	0	1
19867	a	N	TR	0	0	0	1
19868	a	N	TR	0	0	0	1
19869	a	N	TR	0	0	0	1
19870	a	N	TR	0	0	0	1
19871	a	N	TR	0	0	0	1
19872	a	N	TR	0	0	0	1
19873	a	N	TR	0	0	0	1
19874	a	N	TR	0	0	0	1
19875	a	N	TR	0	0	0	1
19876	a	N	TR	0	0	0	1
19877	a	N	TR	0	0	0	1
19878	a	N	TR	0	0	0	1
19879	a	N	TR	0	0	0	1
19880	a	N	XX	0	0	0	-1
19881	a	N	TR	0	0	0	1
19882	a	N	TR	0	0	0	1
19883	a	N	TR	0	0	0	1
19884	a	N	TR	0	0	0	1
19885	a	N	TR	0	0	0	1
19886	a	N	TR	0	0	0	1
19887	a	N	TR	0	0	0	1
19888	a	N	TR	0	0	0	1
19889	a	N	XX	0	0	0	1
19890	a	N	XX	0	0	0	1
19891	a	N	TR	0	0	0	1
19892	a	NR	XX	0	0	0	0
19893	a	N	XX	0	0	0	1
19894	a	N	TR	0	0	0	1
19895	a	N	TR	0	0	0	1
19896	a	N	XX	0	0	0	1
19897	a	N	TR	0	0	0	1
19898	a	N	TR	0	0	0	1
19899	a	N	TR	0	0	0	1
19900	a	N	TR	0	0	0	1
19901	a	N	XX	0	0	0	77
19902	a	N	XX	0	0	0	-1
19903	a	N	TR	0	0	0	1
19904	a	N	TR	0	0	0	1
19905	a	N	TR	0	0	0	1
19906	a	N	TR	0	0	0	1
19907	a	N	TR	0	0	0	1
19908	a	N	TR	0	0	0	1
19909	a	N	TR	0	0	0	1
19910	a	N	TR	0	0	0	1
19911	a	N	TR	0	0	0	1
19912	a	N	TR	0	0	0	1
19913	a	N	TR	0	0	0	1
19914	a	N	TR	0	0	0	1
19915	a	N	TR	0	0	0	1
19916	a	N	TR	0	0	0	1
19917	a	N	TR	0	0	0	1
19918	a	N	TR	0	0	0	1
19919	a	N	TR	0	0	0	1
19920	a	N	XX	0	0	0	1
19921	a	N	XX	0	0	0	1
19922	a	N	XX	0	0	0	1
19923	a	N	XX	0	0	0	85
19924	a	N	TR	0	0	0	1
19925	a	N	XX	0	0	0	1
19926	a	N	TR	0	0	0	1
19927	a	N	TR	0	0	0	1
19928	a	N	TR	0	0	0	1
19929	a	N	TR	0	0	0	1
19930	a	N	TR	0	0	0	1
19931	a	N	TR	0	0	0	1
19932	a	N	TR	0	0	0	1
19933	a	N	TR	0	0	0	1
19934	a	N	TR	0	0	0	1
19935	a	N	TR	0	0	0	1
19936	a	N	TR	0	0	0	1
19937	a	N	TR	0	0	0	1
19938	a	N	TR	0	0	0	1
19939	a	N	TR	0	0	0	1
19940	a	N	TR	0	0	0	1
19941	a	N	TR	0	0	0	1
19942	a	N	TR	0	0	0	1
19943	a	N	TR	0	0	0	1
19944	a	N	TR	0	0	0	1
19945	a	N	TR	0	0	0	1
19946	a	N	TR	0	0	0	1
19947	a	N	TR	0	0	0	1
19948	a	N	TR	0	0	0	1
19949	a	N	TR	0	0	0	1
19950	a	N	TR	0	0	0	1
19951	a	N	TR	0	0	0	1
19952	a	N	XX	0	0	0	1
19953	a	N	XX	0	0	0	1
19954	a	N	TR	0	0	0	1
19955	a	N	TR	0	0	0	1
19956	a	N	XX	0	0	0	1
19957	a	N	TR	0	0	0	1
19958	a	N	TR	0	0	0	1
19959	a	N	TR	0	0	0	1
19960	a	N	TR	0	0	0	1
19961	a	N	TR	0	0	0	1
19962	a	N	TR	0	0	0	1
19963	a	N	TR	0	0	0	1
19964	a	N	TR	0	0	0	1
19965	a	N	TR	0	0	0	1
19966	a	N	TR	0	0	0	1
19967	a	N	TR	0	0	0	1
19968	a	N	TR	0	0	0	1
19969	a	N	TR	0	0	0	1
19970	a	N	TR	0	0	0	1
19971	a	N	TR	0	0	0	1
19972	a	N	TR	0	0	0	1
19973	a	N	TR	0	0	0	1
19974	a	N	XX	0	0	0	1
19975	a	N	TR	0	0	0	1
19976	a	N	TR	0	0	0	1
19977	a	N	TR	0	0	0	1
19978	a	N	TR	0	0	0	1
19979	a	N	TR	0	0	0	1
19980	a	N	TR	0	0	0	1
19981	a	N	TR	0	0	0	1
19982	a	N	TR	0	0	0	1
19983	a	N	TR	0	0	0	1
19984	a	N	TR	0	0	0	1
19985	a	N	TR	0	0	0	1
19986	a	N	TR	0	0	0	1
19987	a	N	TR	0	0	0	1
19988	a	N	TR	0	0	0	1
19989	a	N	TR	0	0	0	1
19990	a	N	TR	0	0	0	1
19991	a	N	TR	0	0	0	1
19992	a	N	TR	0	0	0	1
19993	a	N	TR	0	0	0	1
19994	a	N	TR	0	0	0	1
19995	a	N	TR	0	0	0	1
19996	a	N	TR	0	0	0	1
19997	a	N	TR	0	0	0	1
19998	a	N	TR	0	0	0	1
19999	a	N	TR	0	0	0	1
20000	a	N	TR	0	0	0	1
20001	a	N	TR	0	0	0	1
20002	a	N	TR	0	0	0	1
20003	a	N	TR	0	0	0	1
20004	a	N	TR	0	0	0	1
20005	a	N	TR	0	0	0	1
20006	a	N	TR	0	0	0	1
20007	a	N	TR	0	0	0	1
20008	a	N	TR	0	0	0	1
20009	a	N	TR	0	0	0	1
20010	a	N	TR	0	0	0	1
20011	a	N	TR	0	0	0	1
20012	a	N	TR	0	0	0	1
20013	a	N	XX	0	0	0	1
20014	a	N	TR	0	0	0	1
20015	a	N	TR	0	0	0	1
20016	a	N	TR	0	0	0	1
20017	a	N	TR	0	0	0	1
20018	a	N	TR	0	0	0	1
20019	a	N	TR	0	0	0	1
20020	a	N	TR	0	0	0	1
20021	a	N	TR	0	0	0	1
20022	a	N	TR	0	0	0	1
20023	a	N	TR	0	0	0	1
20024	a	N	TR	0	0	0	1
20025	a	N	TR	0	0	0	1
20026	a	N	TR	0	0	0	1
20027	a	N	TR	0	0	0	1
20028	a	N	TR	0	0	0	1
20029	a	N	TR	0	0	0	1
20030	a	N	TR	0	0	0	1
20031	a	N	TR	0	0	0	1
20032	a	N	TR	0	0	0	1
20033	a	N	TR	0	0	0	1
20034	a	N	TR	0	0	0	1
20035	a	N	TR	0	0	0	1
20036	a	N	TR	0	0	0	1
20037	a	N	TR	0	0	0	1
20038	a	N	TR	0	0	0	1
20039	a	N	TR	0	0	0	1
20040	a	N	XX	0	0	0	1
20041	a	N	XX	0	0	0	1
20042	a	N	TR	0	0	0	1
20043	a	N	TR	0	0	0	1
20044	a	N	XX	0	0	0	1
20045	a	N	XX	0	0	0	1
20046	a	N	XX	0	0	0	1
20047	a	N	TR	0	0	0	1
20048	a	N	TR	0	0	0	1
20049	a	N	TR	0	0	0	1
20050	a	N	TR	0	0	0	1
20051	a	N	TR	0	0	0	1
20052	a	N	TR	0	0	0	1
20053	a	N	TR	0	0	0	1
20054	a	N	TR	0	0	0	1
20055	a	N	TR	0	0	0	1
20056	a	N	TR	0	0	0	1
20057	a	N	TR	0	0	0	1
20058	a	N	TR	0	0	0	1
20059	a	N	TR	0	0	0	1
20060	a	N	TR	0	0	0	1
20061	a	N	TR	0	0	0	1
20062	a	N	TR	0	0	0	1
20063	a	N	TR	0	0	0	1
20064	a	N	TR	0	0	0	1
20065	a	N	TR	0	0	0	1
20066	a	N	TR	0	0	0	1
20067	a	N	TR	0	0	0	1
20068	a	N	TR	0	0	0	1
20069	a	N	TR	0	0	0	1
20070	a	N	TR	0	0	0	1
20071	a	N	TR	0	0	0	1
20072	a	N	TR	0	0	0	1
20073	a	N	TR	0	0	0	1
20074	a	N	TR	0	0	0	1
20075	a	N	TR	0	0	0	1
20076	a	N	TR	0	0	0	1
20077	a	N	TR	0	0	0	1
20078	a	N	TR	0	0	0	1
20079	a	N	TR	0	0	0	1
20080	a	N	TR	0	0	0	1
20081	a	N	TR	0	0	0	1
20082	a	N	TR	0	0	0	1
20083	a	N	TR	0	0	0	1
20084	a	N	TR	0	0	0	1
20085	a	N	TR	0	0	0	1
20086	a	N	TR	0	0	0	1
20087	a	N	TR	0	0	0	1
20088	a	N	TR	0	0	0	1
20089	a	N	TR	0	0	0	1
20090	a	N	TR	0	0	0	1
20091	a	N	TR	0	0	0	1
20092	a	N	TR	0	0	0	1
20093	a	N	TR	0	0	0	1
20094	a	N	TR	0	0	0	1
20095	a	N	TR	0	0	0	1
20096	a	N	TR	0	0	0	1
20097	a	N	TR	0	0	0	1
20098	a	N	TR	0	0	0	1
20099	a	N	TR	0	0	0	1
20100	a	N	TR	0	0	0	1
20101	a	N	TR	0	0	0	1
20102	a	N	TR	0	0	0	1
20103	a	N	TR	0	0	0	1
20104	a	N	TR	0	0	0	1
20105	a	N	TR	0	0	0	1
20106	a	N	TR	0	0	0	1
20107	a	N	TR	0	0	0	1
20108	a	N	TR	0	0	0	1
20109	a	N	TR	0	0	0	1
20110	a	N	TR	0	0	0	1
20111	a	N	TR	0	0	0	1
20112	a	N	TR	0	0	0	1
20113	a	N	TR	0	0	0	1
20114	a	N	TR	0	0	0	1
20115	a	N	TR	0	0	0	1
20116	a	N	TR	0	0	0	1
20117	a	N	TR	0	0	0	1
20118	a	N	TR	0	0	0	1
20119	a	N	TR	0	0	0	1
20120	a	N	TR	0	0	0	1
20121	a	N	TR	0	0	0	1
20122	a	N	TR	0	0	0	1
20123	a	N	TR	0	0	0	1
20124	a	N	TR	0	0	0	1
20125	a	N	TR	0	0	0	1
20126	a	N	TR	0	0	0	1
20127	a	N	TR	0	0	0	1
20128	a	N	TR	0	0	0	1
20129	a	N	TR	0	0	0	1
20130	a	N	TR	0	0	0	1
20131	a	N	XX	0	0	0	1
20132	a	N	TR	0	0	0	1
20133	a	N	TR	0	0	0	1
20134	a	N	TR	0	0	0	1
20135	a	N	TR	0	0	0	1
20136	a	N	TR	0	0	0	1
20137	a	N	TR	0	0	0	1
20138	a	N	TR	0	0	0	1
20139	a	N	TR	0	0	0	1
20140	a	N	TR	0	0	0	1
20141	a	N	TR	0	0	0	1
20142	a	N	TR	0	0	0	1
20143	a	N	TR	0	0	0	1
20144	a	N	TR	0	0	0	1
20145	a	N	TR	0	0	0	1
20146	a	N	TR	0	0	0	1
20147	a	N	XX	0	0	0	1
20148	a	N	TR	0	0	0	1
20149	a	N	TR	0	0	0	1
20150	a	N	TR	0	0	0	1
20151	a	N	TR	0	0	0	1
20152	a	N	TR	0	0	0	1
20153	a	N	TR	0	0	0	1
20154	a	N	TR	0	0	0	1
20155	a	N	TR	0	0	0	1
20156	a	N	TR	0	0	0	1
20157	a	N	TR	0	0	0	1
20158	a	N	TR	0	0	0	1
20159	a	N	TR	0	0	0	1
20160	a	N	TR	0	0	0	1
20161	a	N	TR	0	0	0	1
20162	a	N	TR	0	0	0	1
20163	a	N	TR	0	0	0	1
20164	a	N	TR	0	0	0	1
20165	a	N	TR	0	0	0	1
20166	a	N	TR	0	0	0	1
20167	a	N	TR	0	0	0	1
20168	a	N	TR	0	0	0	1
20169	a	N	TR	0	0	0	1
20170	a	N	TR	0	0	0	1
20171	a	N	XX	0	0	0	1
20172	a	N	TR	0	0	0	1
20173	a	N	TR	0	0	0	1
20174	a	N	TR	0	0	0	1
20175	a	N	TR	0	0	0	1
20176	a	N	TR	0	0	0	1
20177	a	N	TR	0	0	0	1
20178	a	N	TR	0	0	0	1
20179	a	N	TR	0	0	0	1
20180	a	N	TR	0	0	0	1
20181	a	N	TR	0	0	0	1
20182	a	N	TR	0	0	0	1
20183	a	N	TR	0	0	0	1
20184	a	N	TR	0	0	0	1
20185	a	N	XX	0	0	0	1
20186	a	N	TR	0	0	0	1
20187	a	N	TR	0	0	0	1
20188	a	N	TR	0	0	0	1
20189	a	N	TR	0	0	0	1
20190	a	N	TR	0	0	0	1
20191	a	N	TR	0	0	0	1
20192	a	N	TR	0	0	0	1
20193	a	N	TR	0	0	0	1
20194	a	N	TR	0	0	0	1
20195	a	N	TR	0	0	0	1
20196	a	N	TR	0	0	0	1
20197	a	N	TR	0	0	0	1
20198	a	N	TR	0	0	0	1
20199	a	N	TR	0	0	0	1
20200	a	N	TR	0	0	0	1
20201	a	N	TR	0	0	0	1
20202	a	N	TR	0	0	0	1
20203	a	N	TR	0	0	0	1
20204	a	N	TR	0	0	0	1
20205	a	N	TR	0	0	0	1
20206	a	N	TR	0	0	0	1
20207	a	N	TR	0	0	0	1
20208	a	N	TR	0	0	0	1
20209	a	N	TR	0	0	0	1
20210	a	N	TR	0	0	0	1
20211	a	N	TR	0	0	0	1
20212	a	N	TR	0	0	0	1
20213	a	N	TR	0	0	0	1
20214	a	N	TR	0	0	0	1
20215	a	N	TR	0	0	0	1
20216	a	N	TR	0	0	0	1
20217	a	N	TR	0	0	0	1
20218	a	N	TR	0	0	0	1
20219	a	N	TR	0	0	0	1
20220	a	N	TR	0	0	0	1
20221	a	N	TR	0	0	0	1
20222	a	N	TR	0	0	0	1
20223	a	N	TR	0	0	0	1
20224	a	N	TR	0	0	0	1
20225	a	N	TR	0	0	0	1
20226	a	N	TR	0	0	0	1
20227	a	N	TR	0	0	0	1
20228	a	N	TR	0	0	0	1
20229	a	N	TR	0	0	0	1
20230	a	N	TR	0	0	0	1
20231	a	N	TR	0	0	0	1
20232	a	N	TR	0	0	0	1
20233	a	N	TR	0	0	0	1
20234	a	N	TR	0	0	0	1
20235	a	N	TR	0	0	0	1
20236	a	N	TR	0	0	0	1
20237	a	N	TR	0	0	0	1
20238	a	N	TR	0	0	0	1
20239	a	N	TR	0	0	0	1
20240	a	N	TR	0	0	0	1
20241	a	N	TR	0	0	0	1
20242	a	N	TR	0	0	0	1
20243	a	N	TR	0	0	0	1
20244	a	N	TR	0	0	0	1
20245	a	N	TR	0	0	0	1
20246	a	N	TR	0	0	0	1
20247	a	N	TR	0	0	0	1
20248	a	N	TR	0	0	0	1
20249	a	N	TR	0	0	0	1
20250	a	NR	TR	0	0	0	1
20251	a	NR	TR	0	0	0	1
20252	a	N	TR	0	0	0	1
20253	a	N	TR	0	0	0	1
20254	a	N	TR	0	0	0	1
20255	a	N	TR	0	0	0	1
20256	a	N	TR	0	0	0	1
20257	a	N	TR	0	0	0	1
20258	a	N	TR	0	0	0	1
20259	a	N	TR	0	0	0	1
20260	a	N	TR	0	0	0	1
20261	a	N	TR	0	0	0	1
20262	a	N	TR	0	0	0	1
20263	a	N	TR	0	0	0	1
20264	a	N	TR	0	0	0	1
20265	a	N	TR	0	0	0	1
20266	a	N	TR	0	0	0	1
20267	a	N	TR	0	0	0	1
20268	a	N	TR	0	0	0	1
20269	a	N	TR	0	0	0	1
20270	a	N	TR	0	0	0	1
20271	a	N	TR	0	0	0	1
20272	a	N	TR	0	0	0	1
20273	a	N	TR	0	0	0	1
20274	a	N	TR	0	0	0	1
20275	a	N	TR	0	0	0	1
20276	a	N	XX	0	0	0	1
20277	a	N	XX	0	0	0	1
20278	a	N	TR	0	0	0	1
20279	a	N	TR	0	0	0	1
20280	a	N	TR	0	0	0	1
20281	a	N	XX	0	0	0	1
20282	a	N	TR	0	0	0	1
20283	a	N	TR	0	0	0	1
20284	a	N	TR	0	0	0	1
20285	a	N	TR	0	0	0	1
20286	a	N	TR	0	0	0	1
20287	a	N	TR	0	0	0	1
20288	a	N	TR	0	0	0	1
20289	a	N	TR	0	0	0	1
20290	a	N	TR	0	0	0	1
20291	a	N	TR	0	0	0	1
20292	a	N	TR	0	0	0	1
20293	a	N	XX	0	0	0	1
20294	a	N	XX	0	0	0	1
20295	a	N	TR	0	0	0	1
20296	a	N	TR	0	0	0	1
20297	a	N	TR	0	0	0	1
20298	a	N	TR	0	0	0	1
20299	a	N	TR	0	0	0	1
20300	a	N	TR	0	0	0	1
20301	a	N	TR	0	0	0	1
20302	a	N	TR	0	0	0	1
20303	a	N	TR	0	0	0	1
20304	a	N	TR	0	0	0	1
20305	a	N	TR	0	0	0	1
20306	a	N	TR	0	0	0	1
20307	a	N	TR	0	0	0	1
20308	a	N	TR	0	0	0	1
20309	a	N	TR	0	0	0	1
20310	a	N	XX	0	0	0	2500
20311	a	N	TR	0	0	0	1
20312	a	N	TR	0	0	0	1
20313	a	N	TR	0	0	0	1
20314	a	N	TR	0	0	0	1
20315	a	N	TR	0	0	0	1
20316	a	N	TR	0	0	0	1
20317	a	N	TR	0	0	0	1
20318	a	N	TR	0	0	0	1
20319	a	N	TR	0	0	0	1
20320	a	N	TR	0	0	0	1
20321	a	N	TR	0	0	0	1
20322	a	N	TR	0	0	0	1
20323	a	N	TR	0	0	0	1
20324	a	N	XX	0	0	0	0
20325	a	N	TR	0	0	0	1
20326	a	N	TR	0	0	0	1
20327	a	N	TR	0	0	0	1
20328	a	N	TR	0	0	0	1
20329	a	N	TR	0	0	0	1
20330	a	N	TR	0	0	0	1
20331	a	N	TR	0	0	0	1
20332	a	N	TR	0	0	0	1
20333	a	N	TR	0	0	0	1
20334	a	N	TR	0	0	0	1
20335	a	N	TR	0	0	0	1
20336	a	N	TR	0	0	0	1
20337	a	N	TR	0	0	0	1
20338	a	N	TR	0	0	0	1
20339	a	N	TR	0	0	0	1
20340	a	N	TR	0	0	0	1
20341	a	N	TR	0	0	0	1
20342	a	N	TR	0	0	0	1
20343	a	N	TR	0	0	0	1
20344	a	N	TR	0	0	0	1
20345	a	N	TR	0	0	0	1
20346	a	N	TR	0	0	0	1
20347	a	N	TR	0	0	0	1
20348	a	N	TR	0	0	0	1
20349	a	N	TR	0	0	0	1
20350	a	N	TR	0	0	0	1
20351	a	N	TR	0	0	0	1
20352	a	N	TR	0	0	0	1
20353	a	N	TR	0	0	0	1
20354	a	N	TR	0	0	0	1
20355	a	N	XX	0	0	0	1
20356	a	N	XX	0	0	0	1
20357	a	N	TR	0	0	0	1
